angDist_1,_RAJ2000_1,_DEJ2000_1,KIC_1,Kpmag_1,Q_1,Teff_1,E_Teff_1,e_Teff_1a,logg_1,E_logg_1,e_logg_1a,Mass_1,E_Mass_1,e_Mass_1a,Prot_1,E_Prot_1,Sph_1,E_Sph_1,Fl1_1,DMK_1,Fl2_1,Fl3_1,Fl4_1,Fl5_1,M17_1,Simbad_1,_RA_1,_DE_1,_RAJ2000_1a,_DEJ2000_1a,LAMOST,rmag,imag,zmag,SpT_1,Var,K,m_LAMOST,EWHa,ActHa,EWHb,ActHb,EWHg,ActHg,EWHd,ActHd,EWCaH,ActCaH,EWCaK,ActCaK,EWCa84,ActCa84,EWCa85,ActCa85,EWCa86,ActCa86,EWHeI,ActHeI,_RA_1a,_DE_1a,angDist_2,_RAJ2000_2,_DEJ2000_2,KIC_2,Kpmag_2,Q_2,Teff_2,E_Teff_2,e_Teff_2a,logg_2,E_logg_2,e_logg_2a,Mass_2,E_Mass_2,e_Mass_2a,Prot_2,E_Prot_2,Sph_2,E_Sph_2,Fl1_2,DMK_2,Fl2_2,Fl3_2,Fl4_2,Fl5_2,M17_2,Simbad_2,_RA_2,_DE_2,_RAJ2000_2a,_DEJ2000_2a,OT,Name,RAJ2000,DEJ2000,CaH2,CaH3,TiO5,SNR,SpT_2,Gmag,Ksmag,W2mag,E(B-V),Dist,RVel,[M/H],Cl,MCat,Gaia,WISEA,2M,Separation
0.082439,298.45044,47.7417111,10554222,15.877," 1-17",3537,47,52,4.947,0.04,0.049,0.344,0.04,0.048,28.58,3.44,679.8,32.5,,,0,0,,0,M17,Simbad,298.45044,47.74171,298.4504167,47.7416944,J195348.10+474430.1,,,,M0,,1,1,0.189,N,0.061,N,-0.307,N,-1.12,N,-2.39,N,-3.471,N,-0.319,N,-0.901,N,-0.78,N,-0.338,N,298.45042,47.74169,3.6E-5,298.45044,47.7417111,10554222,15.877," 1-17",3537,47,52,4.947,0.04,0.049,0.344,0.04,0.048,28.58,3.44,679.8,32.5,,,0,0,,0,M17,Simbad,298.45044,47.74171,298.45044,47.74171111,D,J195348.10+474430.1,298.45044,47.741711,0.668,0.83,0.69,55.4,dMs0.5,15.804,12.621,12.386,0.03,292,-22,,m,0,Gaia,WISEA,2M,0.0
0.04284,299.3205,47.7840119,10557342,15.417," 1- 3",3301,42,36,5.018,0.044,0.04,0.222,0.044,0.027,35.92,2.8,1192.1,51.3,,,0,0,,0,M17,Simbad,299.3205,47.78401,299.3205,47.784,J195716.92+474702.4,,,,M3,,1,1,-0.029,N,-0.562,N,0.004,N,-1.603,N,-1.599,N,-1.45,N,-0.415,N,-0.803,N,-0.803,N,-0.161,N,299.3205,47.784,1.44E-4,299.3205,47.7840119,10557342,15.417," 1- 3",3301,42,36,5.018,0.044,0.04,0.222,0.044,0.027,35.92,2.8,1192.1,51.3,,,0,0,,0,M17,Simbad,299.3205,47.78401,299.3205,47.78401194,D,J195716.92+474702.4,299.3205,47.784012,0.543,0.765,0.536,96.5,dMs2.5,15.364,11.832,11.544,0.01,111,-12,,m,0,Gaia,WISEA,2M,0.0
0.00288,289.27325,40.1231119,5002836,13.713," 1-17",2661,0,0,5.283,0.0,0.0,0.094,0.0,0.0,23.56,2.41,364.3,364.3,,,,,,0,M17,Simbad,289.27325,40.12311,289.27325,40.1231111,J191705.58+400723.2,,,,M2,,1,1,0.051,N,-0.229,N,0.782,N,-0.203,N,-3.499,N,-2.797,N,-0.235,N,-0.974,N,-0.884,N,-0.376,N,289.27325,40.12311,1.44E-4,289.27325,40.1231119,5002836,13.713," 1-17",2661,0,0,5.283,0.0,0.0,0.094,0.0,0.0,23.56,2.41,364.3,364.3,,,,,,0,M17,Simbad,289.27325,40.12311,289.27325,40.12311194,D,J191705.58+400723.2,289.27325,40.123112,0.535,0.761,0.571,281.6,dMs2.5,,,,,,-1,,u,0,Gaia,WISEA,2M,0.0
0.107992,284.2757,47.8246311,10584063,15.651," 2-17",3323,45,40,4.995,0.045,0.045,0.24,0.048,0.032,1.58,0.11,4655.6,516.2,,,,,,2,M17,Simbad,284.2757,47.82463,284.2756667,47.8246111,J185706.16+474928.6,,,,M3,,1,1,3.073,Y,3.83,Y,3.698,Y,1.671,N,11.406,N,8.647,Y,-0.046,N,-0.614,N,-0.68,N,0.323,N,284.27567,47.82461,3.6E-5,284.2757,47.8246311,10584063,15.651," 2-17",3323,45,40,4.995,0.045,0.045,0.24,0.048,0.032,1.58,0.11,4655.6,516.2,,,,,,2,M17,Simbad,284.2757,47.82463,284.2757,47.82463111,D,J185706.16+474928.6,284.2757,47.824631,0.54,0.746,0.581,108.8,dMs2.5,15.559,12.047,11.771,0.04,257,4,,m,0,Gaia,WISEA,2M,0.0
0.044005,293.06091,40.1747889,5015405,13.399," 1-17",4056,127,155,4.648,0.06,0.02,0.604,0.057,0.063,31.06,2.32,2137.2,58.2,,,0,0,,0,M17,Simbad,293.06091,40.17479,293.0609167,40.1747778,J193214.62+401029.2,,,,M0,,1,1,-0.151,N,-0.058,N,-0.15,N,-0.868,N,0.552,N,-1.092,N,-0.459,N,-1.217,N,-0.971,N,-0.114,N,293.06092,40.17478,0.047744,293.06091,40.1747889,5015405,13.399," 1-17",4056,127,155,4.648,0.06,0.02,0.604,0.057,0.063,31.06,2.32,2137.2,58.2,,,0,0,,0,M17,Simbad,293.06091,40.17479,293.06092,40.17477806,D,J193214.62+401029.2,293.06092,40.174778,0.84,0.927,0.813,67.1,dKr7.5,13.384,10.433,10.326,0.01,116,-38,,m,0,Gaia,WISEA,2M,0.0
0.044407,285.65506,47.8262789,10586642,16.283," 7- 7",3554,71,80,4.91,0.066,0.06,0.384,0.058,0.077,28.19,3.6,120.5,40.9,,,0,0,,0,M17,Simbad,285.65506,47.82628,285.6550417,47.8262778,J190237.21+474934.6,,,,M1,,1,1,-0.273,N,-0.147,N,1.071,N,-0.071,N,-5.104,N,2.196,N,-0.839,N,-1.268,N,-0.911,N,-0.603,N,285.65504,47.82628,3.6E-5,285.65506,47.8262789,10586642,16.283," 7- 7",3554,71,80,4.91,0.066,0.06,0.384,0.058,0.077,28.19,3.6,120.5,40.9,,,0,0,,0,M17,Simbad,285.65506,47.82628,285.65506,47.82627889,D,J190237.21+474934.6,285.65506,47.826279,0.647,0.83,0.68,75.3,dMs1.0,16.194,12.964,12.837,0.03,341,-29,,m,0,Gaia,WISEA,2M,0.0
0.080742,285.87601,47.8311881,10587070,15.143," 1-17",3460,44,44,4.917,0.046,0.032,0.338,0.041,0.041,20.92,1.64,2762.2,95.2,,,0,0,,0,M17,Simbad,285.87601,47.83119,285.876,47.8311667,J190330.24+474952.2,,,,M2,,1,1,0.006,N,-0.09,N,0.531,N,-0.908,N,-2.737,N,1.061,N,-0.528,N,-1.106,N,-0.973,N,0.194,N,285.876,47.83117,1.44E-4,285.87601,47.8311881,10587070,15.143," 1-17",3460,44,44,4.917,0.046,0.032,0.338,0.041,0.041,20.92,1.64,2762.2,95.2,,,0,0,,0,M17,Simbad,285.87601,47.83119,285.87601,47.83118806,D,J190330.24+474952.2,285.87601,47.831188,0.599,0.807,0.64,101.7,dMs1.5,15.098,11.753,11.574,0.01,155,-9,,m,0,Gaia,WISEA,2M,0.0
0.137985,295.98755,40.1136211,5027715,13.966," 1-17",3829,120,147,4.678,0.068,0.023,0.587,0.04,0.069,41.55,3.07,1371.1,35.2,,,0,0,,0,M17,Simbad,295.98755,40.11362,295.9875417,40.1135833,J194357.01+400648.9,,,,M1,,1,1,0.184,N,0.275,N,2.549,N,-1.124,N,-21.837,N,,N,-0.222,N,-0.993,N,-0.785,N,-0.722,N,295.98754,40.11358,0.045292,295.98755,40.1136211,5027715,13.966," 1-17",3829,120,147,4.678,0.068,0.023,0.587,0.04,0.069,41.55,3.07,1371.1,35.2,,,0,0,,0,M17,Simbad,295.98755,40.11362,295.98754,40.11361111,D,J194357.01+400648.9,295.98754,40.113611,0.626,0.819,0.647,43.9,dMs1.5,13.886,10.572,10.361,0.02,117,-15,,m,1,Gaia,WISEA,2M,0.0
0.055133,291.12827,47.8022731,10598166,13.38," 0-17",3490,109,121,4.853,0.123,0.066,0.409,0.068,0.127,45.47,5.31,1224.1,25.2,,,,,,0,M17,Simbad,291.12827,47.80227,291.1282917,47.8022778,J192430.79+474808.2,,,,M2,,0,2,-0.191,N,0.001,N,0.1,N,-0.565,N,-0.182,N,0.086,N,-0.236,N,-1.026,N,-0.719,N,-0.417,N,291.12829,47.80228,1.44E-4,291.12827,47.8022731,10598166,13.38," 0-17",3490,109,121,4.853,0.123,0.066,0.409,0.068,0.127,45.47,5.31,1224.1,25.2,,,,,,0,M17,Simbad,291.12827,47.80227,291.12827,47.80227306,D,J192430.78+474808.1,291.12827,47.802273,0.595,0.813,0.587,178.1,dMr1.5,14.36,10.741,10.562,0.02,207,-61,,m,0,Gaia,WISEA,2M,0.0
0.097869,285.01309,40.2207489,5080636,14.404," 1-16",3706,73,92,4.747,0.033,0.033,0.555,0.027,0.044,34.22,2.8,2953.6,82.0,,,0,0,0,0,M17,Simbad,285.01309,40.22075,285.0130833,40.2207222,J190003.14+401314.6,,,,M1,,1,1,-0.099,N,0.009,N,0.323,N,-0.415,N,-1.071,N,-2.012,N,-0.315,N,-1.169,N,-1.024,N,-0.511,N,285.01308,40.22072,3.6E-5,285.01309,40.2207489,5080636,14.404," 1-16",3706,73,92,4.747,0.033,0.033,0.555,0.027,0.044,34.22,2.8,2953.6,82.0,,,0,0,0,0,M17,Simbad,285.01309,40.22075,285.01309,40.22074889,D,J190003.14+401314.6,285.01309,40.220749,0.62,0.817,0.638,186.4,dMr1.0,14.336,11.047,10.908,0.03,134,-29,,m,0,Gaia,WISEA,2M,0.0
0.096661,293.1076,47.8546911,10603046,15.129," 1-17",3823,84,84,4.73,0.036,0.021,0.526,0.03,0.03,27.04,2.08,1296.7,38.7,,,0,0,,0,M17,Simbad,293.1076,47.85469,293.1075833,47.8546667,J193225.82+475116.8,,,,M0,,1,1,-0.357,N,-0.133,N,-0.407,N,-2.474,N,-3.067,N,-1.439,N,-0.606,N,-1.419,N,-1.19,N,-0.245,N,293.10758,47.85467,3.6E-5,293.1076,47.8546911,10603046,15.129," 1-17",3823,84,84,4.73,0.036,0.021,0.526,0.03,0.03,27.04,2.08,1296.7,38.7,,,0,0,,0,M17,Simbad,293.1076,47.85469,293.1076,47.85469111,D,J193225.82+475116.8,293.1076,47.854691,0.75,0.872,0.791,84.3,dMs0.0,15.07,12.148,11.98,0.03,298,-21,,m,0,Gaia,WISEA,2M,0.0
0.141484,296.42432,47.8114511,10612424,13.389," 1-17",3539,42,47,4.878,0.031,0.031,0.393,0.033,0.037,35.93,2.94,997.1,26.8,,,0,0,,0,M17,Simbad,296.42432,47.81145,296.4242917,47.8114167,J194541.83+474841.1,,,,M1,,1,1,-0.088,N,-0.088,N,-0.241,N,-0.819,N,-4.697,N,-5.278,N,-0.521,N,-1.215,N,-1.05,N,-0.316,N,296.42429,47.81142,0.035471,296.42432,47.8114511,10612424,13.389," 1-17",3539,42,47,4.878,0.031,0.031,0.393,0.033,0.037,35.93,2.94,997.1,26.8,,,0,0,,0,M17,Simbad,296.42432,47.81145,296.42433,47.81144389,D,J194541.83+474841.1,296.42433,47.811444,0.615,0.815,0.668,159.7,dMp1.5,13.388,10.14,9.906,0.01,65,2,,m,1,Gaia,WISEA,2M,0.0
0.073734,297.26923,47.8409311,10615211,14.123," 1-17",3705,129,142,4.683,0.072,0.022,0.57,0.042,0.068,44.85,3.27,3658.2,86.6,,,0,0,,0,M17,Simbad,297.26923,47.84093,297.2692083,47.8409167,J194904.61+475027.3,,,,M3,,1,1,-0.074,N,-0.151,N,0.384,N,-0.21,N,-1.145,N,-2.613,N,-0.224,N,-0.881,N,-0.677,N,-0.427,N,297.26921,47.84092,3.6E-5,297.26923,47.8409311,10615211,14.123," 1-17",3705,129,142,4.683,0.072,0.022,0.57,0.042,0.068,44.85,3.27,3658.2,86.6,,,0,0,,0,M17,Simbad,297.26923,47.84093,297.26923,47.84093111,D,J194904.61+475027.3,297.26923,47.840931,0.567,0.791,0.572,272.7,dMr2.0,14.125,10.57,10.355,0.0,89,-53,,m,0,Gaia,WISEA,2M,0.0
0.655829,298.19794,47.8283619,10618510,13.119," 0-17",3894,122,150,4.678,0.07,0.025,0.577,0.052,0.071,32.38,2.81,1821.8,51.1,,,,,,0,M17,Simbad,298.19794,47.82836,298.1978333,47.8281944,J195247.48+474941.5,,,,M1,,1,2,-0.208,N,-0.013,N,0.105,N,-0.6,N,-2.405,N,-2.175,N,-0.358,N,-1.242,N,-0.95,N,-0.175,N,298.19783,47.82819,0.575525,298.19794,47.8283619,10618510,13.119," 0-17",3894,122,150,4.678,0.07,0.025,0.577,0.052,0.071,32.38,2.81,1821.8,51.1,,,,,,0,M17,Simbad,298.19794,47.82836,298.19785,47.82821389,D,J195247.48+474941.5,298.19785,47.828214,0.679,0.849,0.732,173.5,dMs0.5,,,,,,-36,,u,0,Gaia,WISEA,2M,0.0
0.032344,298.32968,47.8982511,10618962,15.506," 1-17",3701,74,81,4.795,0.054,0.031,0.46,0.038,0.042,16.19,1.22,3181.3,129.5,,,0,0,,0,M17,Simbad,298.32968,47.89825,298.3296667,47.89825,J195319.12+475353.7,,,,M0,,1,1,0.169,N,0.234,N,0.424,N,-0.474,N,-2.153,N,-0.507,N,-0.735,N,-1.199,N,-1.172,N,-0.545,N,298.32967,47.89825,3.6E-5,298.32968,47.8982511,10618962,15.506," 1-17",3701,74,81,4.795,0.054,0.031,0.46,0.038,0.042,16.19,1.22,3181.3,129.5,,,0,0,,0,M17,Simbad,298.32968,47.89825,298.32968,47.89825111,D,J195319.12+475353.7,298.32968,47.898251,0.719,0.868,0.723,54.0,dMs0.5,15.432,12.395,12.296,0.03,298,-9,,m,0,Gaia,WISEA,2M,0.0
0.136357,299.31833,47.8018611,10622511,13.226," 0-17",3750,117,143,4.707,0.084,0.03,0.551,0.045,0.083,17.48,1.57,2242.5,76.8,,,,,,0,M17,Simbad,299.31833,47.80186,299.3182917,47.8018333,J195716.39+474806.6,,,,M1,,1,1,0.049,N,0.1,N,0.329,N,-0.275,N,-1.339,N,-1.681,N,-0.467,N,-1.317,N,-1.117,N,-0.22,N,299.31829,47.80183,3.6E-5,299.31833,47.8018611,10622511,13.226," 0-17",3750,117,143,4.707,0.084,0.03,0.551,0.045,0.083,17.48,1.57,2242.5,76.8,,,,,,0,M17,Simbad,299.31833,47.80186,299.31833,47.80186111,D,J195716.39+474806.6,299.31833,47.801861,0.637,0.82,0.676,214.2,dMs1.0,13.579,10.024,9.801,0.01,132,-9,,m,0,Gaia,WISEA,2M,0.0
0.102403,282.6889,47.9719119,10647081,12.253," 0-17",3396,102,112,4.876,0.117,0.063,0.378,0.071,0.131,67.97,5.34,2973.5,47.1,,,0,0,,0,M17,Simbad,282.6889,47.97191,282.688875,47.9718889,J185045.33+475818.8,,,,M3,,1,1,-0.092,N,-0.048,N,0.04,N,-0.32,N,-1.815,N,-3.314,N,-0.107,N,-0.733,N,-0.528,N,-0.556,N,282.68887,47.97189,1.44E-4,282.6889,47.9719119,10647081,12.253," 0-17",3396,102,112,4.876,0.117,0.063,0.378,0.071,0.131,67.97,5.34,2973.5,47.1,,,0,0,,0,M17,Simbad,282.6889,47.97191,282.6889,47.97191194,D,J185045.33+475818.8,282.6889,47.971912,0.535,0.779,0.524,201.1,dMr2.5,,,,,,-85,,u,0,Gaia,WISEA,2M,0.0
0.083069,286.34344,47.9611281,10653560,16.084,15-15,3888,122,136,4.634,0.072,0.016,0.627,0.032,0.059,0.72,0.05,15362.3,2400.3,1,,,,,1,M17,Simbad,286.34344,47.96113,286.3434167,47.9611111,J190522.42+475740.0,,,,M2,,1,1,3.175,Y,5.012,Y,5.854,Y,4.348,N,16.88,N,8.974,N,-0.215,N,-0.567,N,-0.573,N,0.149,N,286.34342,47.96111,1.44E-4,286.34344,47.9611281,10653560,16.084,15-15,3888,122,136,4.634,0.072,0.016,0.627,0.032,0.059,0.72,0.05,15362.3,2400.3,1,,,,,1,M17,Simbad,286.34344,47.96113,286.34344,47.96112806,D,J190522.42+475740.0,286.34344,47.961128,0.591,0.774,0.631,94.3,dMs1.5,16.143,12.61,12.385,0.02,249,-13,,m,0,Gaia,WISEA,2M,0.0
0.077597,287.95328,47.9483411,10656481,16.296," 8- 8",3504,70,77,4.858,0.054,0.04,0.4,0.05,0.061,36.18,4.27,2074.5,165.9,,,0,0,,0,M17,Simbad,287.95328,47.94834,287.95325,47.9483333,J191148.78+475654.0,,,,M1,,1,1,0.12,N,0.393,N,1.312,N,-0.435,N,-0.564,N,4.353,N,-0.323,N,-0.912,N,-0.941,N,-0.708,N,287.95325,47.94833,3.6E-5,287.95328,47.9483411,10656481,16.296," 8- 8",3504,70,77,4.858,0.054,0.04,0.4,0.05,0.061,36.18,4.27,2074.5,165.9,,,0,0,,0,M17,Simbad,287.95328,47.94834,287.95328,47.94834111,D,J191148.78+475654.0,287.95328,47.948341,0.605,0.82,0.636,68.3,dMs1.5,16.26,12.913,12.787,0.02,308,2,,m,0,Gaia,WISEA,2M,0.0
0.063483,288.53647,47.9868769,10657760,13.95," 2-17",3428,102,112,4.886,0.114,0.076,0.374,0.081,0.121,47.73,3.79,1954.2,38.8,,,0,0,,0,M17,Simbad,288.53647,47.98688,288.5364583,47.9868611,J191408.75+475912.7,,,,M2,,1,1,-0.171,N,-0.179,N,0.048,N,-0.432,N,-0.934,N,-1.639,N,-0.243,N,-0.977,N,-0.752,N,-0.042,N,288.53646,47.98686,1.44E-4,288.53647,47.9868769,10657760,13.95," 2-17",3428,102,112,4.886,0.114,0.076,0.374,0.081,0.121,47.73,3.79,1954.2,38.8,,,0,0,,0,M17,Simbad,288.53647,47.98688,288.53647,47.98687694,D,J191408.75+475912.7,288.53647,47.986877,0.578,0.804,0.585,201.4,dMr1.5,13.463,10.055,9.819,0.0,69,-57,,m,0,Gaia,WISEA,2M,0.0
0.111275,289.23111,47.9044419,10659335,16.492," 8- 8",3261,42,32,5.065,0.045,0.045,0.189,0.036,0.027,32.15,3.8,2305.4,186.9,,,0,0,,0,M17,Simbad,289.23111,47.90444,289.2310833,47.9044167,J191655.46+475415.9,,,,M3,,1,1,0.144,N,0.403,N,2.539,N,1.346,N,-5.75,N,11.084,N,-0.425,N,-0.966,N,-0.824,N,-0.429,N,289.23108,47.90442,1.44E-4,289.23111,47.9044419,10659335,16.492," 8- 8",3261,42,32,5.065,0.045,0.045,0.189,0.036,0.027,32.15,3.8,2305.4,186.9,,,0,0,,0,M17,Simbad,289.23111,47.90444,289.23111,47.90444194,D,J191655.46+475415.9,289.23111,47.904442,0.552,0.778,0.559,51.6,dMr2.0,16.418,12.905,12.593,0.01,202,-26,,m,0,Gaia,WISEA,2M,0.0
0.035772,289.35468,47.9419211,10659585,15.604," 1-17",3655,58,66,4.878,0.045,0.036,0.397,0.037,0.045,25.05,1.81,2263.7,67.7,,,0,0,,0,M17,Simbad,289.35468,47.94192,289.3546667,47.9419167,J191725.12+475630.9,,,,M0,,1,1,-0.199,N,-0.032,N,-0.485,N,-0.657,N,-2.856,N,-2.752,N,-1.242,N,-1.214,N,-1.018,N,-0.362,N,289.35467,47.94192,3.6E-5,289.35468,47.9419211,10659585,15.604," 1-17",3655,58,66,4.878,0.045,0.036,0.397,0.037,0.045,25.05,1.81,2263.7,67.7,,,0,0,,0,M17,Simbad,289.35468,47.94192,289.35468,47.94192111,D,J191725.12+475630.9,289.35468,47.941921,0.719,0.856,0.75,78.1,dMp0.0,15.537,12.489,12.383,0.02,296,-25,,m,0,Gaia,WISEA,2M,0.0
0.06822,292.85107,47.9690281,10668098,14.806," 1-17",3823,53,53,4.73,0.03,0.017,0.526,0.026,0.024,18.21,1.35,708.1,28.0,,,1,0,,0,M17,Simbad,292.85107,47.96903,292.8510417,47.9690278,J193124.25+475808.5,,,,M0,,1,1,-0.349,N,11.675,N,0.2,N,-3.834,N,-2.985,N,2.499,N,-0.704,N,-1.663,N,-1.214,N,-0.446,N,292.85104,47.96903,0.024104,292.85107,47.9690281,10668098,14.806," 1-17",3823,53,53,4.73,0.03,0.017,0.526,0.026,0.024,18.21,1.35,708.1,28.0,,,1,0,,0,M17,Simbad,292.85107,47.96903,292.85108,47.96902806,D,J193124.25+475808.5,292.85108,47.969028,0.758,0.888,0.859,21.1,dMs0.0,14.765,11.776,11.654,0.03,336,-29,,m,0,Gaia,WISEA,2M,0.0
0.059346,293.67422,47.9084589,10670119,15.673," 4-17",3825,76,84,4.749,0.028,0.044,0.561,0.032,0.04,19.25,1.53,2120.2,73.6,,,,,0,0,M17,Simbad,293.67422,47.90846,293.6742083,47.9084444,J193441.81+475430.4,,,,M1,,1,1,-0.326,N,-0.325,N,-0.097,N,-1.58,N,-0.54,N,-4.509,N,-1.731,N,-1.146,N,-1.089,N,-0.305,N,293.67421,47.90844,3.6E-5,293.67422,47.9084589,10670119,15.673," 4-17",3825,76,84,4.749,0.028,0.044,0.561,0.032,0.04,19.25,1.53,2120.2,73.6,,,,,0,0,M17,Simbad,293.67422,47.90846,293.67422,47.90845889,D,J193441.81+475430.4,293.67422,47.908459,0.641,0.828,0.674,59.6,dMs1.0,15.607,12.388,12.208,0.02,269,-33,,m,0,Gaia,WISEA,2M,0.0
0.072212,284.66785,40.3220711,5167192,12.792," 0-16",3923,123,150,4.688,0.075,0.03,0.563,0.056,0.076,24.7,3.18,511.2,17.6,,,0,0,,0,M17,Simbad,284.66785,40.32207,284.6678333,40.3220556,J185840.28+401919.4,,,,M0,,1,1,-0.302,N,-0.08,N,-0.059,N,-1.048,N,-2.204,N,-2.917,N,-0.621,N,-1.614,N,-1.382,N,-0.05,N,284.66783,40.32206,3.6E-5,284.66785,40.3220711,5167192,12.792," 0-16",3923,123,150,4.688,0.075,0.03,0.563,0.056,0.076,24.7,3.18,511.2,17.6,,,0,0,,0,M17,Simbad,284.66785,40.32207,284.66785,40.32207111,D,J185840.28+401919.4,284.66785,40.322071,0.758,0.883,0.808,294.2,dMr0.0,12.571,9.6,9.506,0.01,88,,,m,0,Gaia,WISEA,2M,0.0
0.115439,286.98099,40.3845211,5172280,16.394," 6- 6",4247,150,150,4.601,0.052,0.016,0.679,0.047,0.052,1.57,0.11,14738.3,1578.2,,,1,0,,0,M17,Simbad,286.98099,40.38452,286.9809583,40.3845,J190755.43+402304.2,,,,M0,,1,1,0.914,Y,0.38,N,0.572,N,0.274,N,3.457,N,2.209,N,-0.083,N,-0.847,N,-0.706,N,-0.186,N,286.98096,40.3845,3.6E-5,286.98099,40.3845211,5172280,16.394," 6- 6",4247,150,150,4.601,0.052,0.016,0.679,0.047,0.052,1.57,0.11,14738.3,1578.2,,,1,0,,0,M17,Simbad,286.98099,40.38452,286.98099,40.38452111,D,J190755.43+402304.2,286.98099,40.384521,0.81,0.892,0.822,94.2,dKr7.5,16.152,13.33,13.295,0.1,799,-26,,m,0,Gaia,WISEA,2M,0.0
0.132664,288.84909,40.3040011,5177193,15.984," 1-17",3819,91,91,4.763,0.054,0.036,0.487,0.045,0.041,26.67,2.06,2908.9,84.8,,,,,,0,M17,Simbad,288.84909,40.304,288.8490417,40.304,J191523.77+401814.4,,,,M0,,1,1,-0.049,N,-0.209,N,-0.423,N,-2.477,N,-0.796,N,-5.882,N,-0.675,N,-1.287,N,-0.824,N,-0.323,N,288.84904,40.304,0.027739,288.84909,40.3040011,5177193,15.984," 1-17",3819,91,91,4.763,0.054,0.036,0.487,0.045,0.041,26.67,2.06,2908.9,84.8,,,,,,0,M17,Simbad,288.84909,40.304,288.84908,40.304,D,J191523.77+401814.4,288.84908,40.304,0.809,0.905,0.822,47.4,dKs7.5,15.842,12.92,12.883,0.04,411,-50,,m,1,Gaia,WISEA,2M,0.0
0.014292,283.28342,48.03167,10713157,13.365," 0-17",3748,75,75,4.796,0.054,0.036,0.461,0.042,0.042,28.58,2.12,4246.1,104.1,,,0,0,,0,M17,Simbad,283.28342,48.03167,283.2834167,48.0316667,J185308.02+480154.0,,,,M0,,0,1,-0.242,N,0.031,N,-0.154,N,-0.632,N,-1.57,N,-1.913,N,-0.474,N,-1.404,N,-1.093,N,-0.135,N,283.28342,48.03167,0.011016,283.28342,48.03167,10713157,13.365," 0-17",3748,75,75,4.796,0.054,0.036,0.461,0.042,0.042,28.58,2.12,4246.1,104.1,,,0,0,,0,M17,Simbad,283.28342,48.03167,283.28342,48.03166694,D,J185308.02+480154.0,283.28342,48.031667,0.751,0.878,0.798,172.0,dMs0.0,13.305,10.317,10.225,0.01,108,1,,m,0,Gaia,WISEA,2M,0.0
0.120426,288.38641,48.031635,10722814,15.077," 6- 9",3923,110,151,4.824,0.114,0.067,0.453,0.054,0.101,36.93,2.78,1065.0,34.5,,,0,0,,0,M17,Simbad,288.38641,48.03163,288.386375,48.0316111,J191332.73+480153.8,,,,M1,,1,1,-0.102,N,-0.053,N,0.553,N,-0.444,N,-1.601,N,-2.227,N,-0.407,N,-1.174,N,-0.98,N,-0.36,N,288.38637,48.03161,0.0,288.38641,48.031635,10722814,15.077," 6- 9",3923,110,151,4.824,0.114,0.067,0.453,0.054,0.101,36.93,2.78,1065.0,34.5,,,0,0,,0,M17,Simbad,288.38641,48.03163,288.38641,48.031635,D,J191332.73+480153.8,288.38641,48.031635,0.63,0.832,0.629,120.8,dMr1.0,14.876,11.621,11.425,0.01,178,-24,,m,0,Gaia,WISEA,2M,0.0
0.106081,289.07187,48.0188219,10724336,15.729," 1-17",3407,67,60,4.923,0.071,0.044,0.32,0.063,0.063,43.02,2.94,1356.9,34.7,,,0,0,,0,M17,Simbad,289.07187,48.01882,289.0718333,48.0188056,J191617.24+480107.7,,,,M2,,1,1,-0.019,N,-0.546,N,0.07,N,-0.868,N,-2.306,N,-0.054,N,-0.966,N,-0.786,N,-0.885,N,-0.436,N,289.07183,48.01881,1.44E-4,289.07187,48.0188219,10724336,15.729," 1-17",3407,67,60,4.923,0.071,0.044,0.32,0.063,0.063,43.02,2.94,1356.9,34.7,,,0,0,,0,M17,Simbad,289.07187,48.01882,289.07187,48.01882194,D,J191617.24+480107.7,289.07187,48.018822,0.568,0.787,0.587,85.0,dMs2.0,15.646,12.193,11.986,0.01,171,6,,m,0,Gaia,WISEA,2M,0.0
0.062811,290.52722,48.09771,10727884,14.819," 1-17",3713,74,81,4.798,0.048,0.036,0.469,0.034,0.042,29.59,2.26,3995.2,99.3,,,0,0,,0,M17,Simbad,290.52722,48.09771,290.5272083,48.0976944,J192206.53+480551.7,,,,M0,,1,1,-0.142,N,0.099,N,0.278,N,-1.002,N,-1.646,N,-2.312,N,-0.322,N,-1.415,N,-1.113,N,-0.275,N,290.52721,48.09769,0.0,290.52722,48.09771,10727884,14.819," 1-17",3713,74,81,4.798,0.048,0.036,0.469,0.034,0.042,29.59,2.26,3995.2,99.3,,,0,0,,0,M17,Simbad,290.52722,48.09771,290.52722,48.09771,D,J192206.53+480551.7,290.52722,48.09771,0.687,0.848,0.737,129.1,dMs0.5,14.756,11.659,11.603,0.02,213,-10,,m,0,Gaia,WISEA,2M,0.0
