angDist,_RAJ2000,_DEJ2000,KIC,Kpmag,Q,Teff,E_Teff,e_Teff,logg,E_logg,e_logg,Mass,E_Mass,e_Mass,Prot,E_Prot,Sph,E_Sph,Fl1,DMK,Fl2,Fl3,Fl4,Fl5,M17,Simbad,_RA,_DE,_RAJ2000,_DEJ2000,KIC,Date,FNum,Per,r_Per,Amp,Ha,HaLum,FLum,PCat,Simbad,_RA,_DE
0.000000,281.35812,42.2481189,6751111,16.579, 6- 9,3000,0,0,5.191,0.0,0.0,0.117,0.0,0.0,0.49,,1866.5,496.3,,,,,,2,M17,Simbad,281.35812,42.24812,281.35812,42.2481189,6751111,343.55,32,0.47,This work,5663,no data,,1.573E-5,0,Simbad,281.35812,42.24812
0.000000,286.92603,42.2374689,6763067,15.72, 1-17,3692,51,66,4.818,0.036,0.036,0.462,0.029,0.038,2.94,0.2,5813.9,464.7,,,0,0,,0,M17,Simbad,286.92603,42.23747,286.92603,42.2374689,6763067,1138.82,350,2.982,Mc2014,8679,no data,,3.263E-5,2,Simbad,286.92603,42.23747
0.000000,288.33298,42.2949489,6766663,13.846, 1-17,3829,77,77,4.739,0.039,0.024,0.508,0.032,0.032,10.32,0.78,6099.1,248.1,,,0,0,,0,M17,Simbad,288.33298,42.29495,288.33298,42.2949489,6766663,1138.82,137,10.495,Mc2014,10606,absorption,,2.235E-6,2,Simbad,288.33298,42.29495
0.000000,293.56763,42.2803919,6783369,14.524, 1-17,3831,120,147,4.67,0.064,0.02,0.595,0.04,0.064,27.42,2.14,2686.4,70.3,,,0,0,,0,M17,Simbad,293.56763,42.28039,293.56763,42.2803919,6783369,1138.82,85,27.666,Mc2014,4311,absorption,,1.8E-6,2,Simbad,293.56763,42.28039
0.000000,298.35114,42.2900961,6804018,13.097, 0-17,3375,112,92,5.018,0.11,0.11,0.23,0.112,0.075,81.4,7.0,990.4,15.3,,,0,0,,0,M17,Simbad,298.35114,42.2901,298.35114,42.2900961,6804018,1138.82,38,,No period,559,no data,,1.948E-7,0,Simbad,298.35114,42.2901
0.000000,286.09332,42.3363489,6846570,14.696, 1-17,3833,50,50,4.708,0.03,0.014,0.545,0.025,0.02,4.08,0.29,15509.0,996.3,,,0,0,,2,M17,Simbad,286.09332,42.33635,286.09332,42.3363489,6846570,1049.0,556,4.134,Mc2014,27305,no data,,4.562E-5,2,Simbad,286.09332,42.33635
0.000000,292.02167,42.3153111,6863726,13.957, 1-17,3546,42,48,4.867,0.035,0.032,0.402,0.035,0.038,21.22,1.71,928.8,29.7,,,,,,0,M17,Simbad,292.02167,42.31531,292.02167,42.3153111,6863726,1142.4,57,21.688,Mc2014,1772,absorption,,6.541E-7,2,Simbad,292.02167,42.31531
0.000000,282.8064,42.45631,6925256,15.736,14-17,3673,132,132,4.691,0.08,0.02,0.561,0.04,0.069,5.61,0.4,4095.1,244.1,,,0,0,,0,M17,Simbad,282.8064,42.45631,282.8064,42.45631,6925256,226.54,66,5.63,This work,6882,no data,,3.019E-5,0,Simbad,282.8064,42.45631
0.000000,284.17545,42.46133,6928206,14.345, 1-16,3698,49,49,4.775,0.033,0.021,0.479,0.029,0.026,16.41,0.51,1097.2,59.2,,,,,,0,M17,Simbad,284.17545,42.46133,284.17545,42.46133,6928206,828.35,195,8.091,Rein2013,1670,no data,,7.147E-6,1,Simbad,284.17545,42.46133
0.000000,292.04901,42.45155,6949326,14.705, 1-17,3900,62,62,4.727,0.022,0.024,0.555,0.023,0.027,14.79,1.09,1769.4,65.9,,,,,,0,M17,Simbad,292.04901,42.45155,292.04901,42.45155,6949326,1228.31,65,15.001,Mc2014,3366,no data,,1.658E-6,2,Simbad,292.04901,42.45155
0.000000,292.07257,42.4439089,6949412,15.631, 1-17,3666,49,54,4.797,0.039,0.028,0.468,0.026,0.033,1.62,0.11,17260.2,1774.3,,,0,0,,1,M17,Simbad,292.07257,42.44391,292.07257,42.4439089,6949412,1228.31,620,1.647,Mc2014,27648,no data,,7.583E-5,2,Simbad,292.07257,42.44391
0.000000,286.4043,42.5918881,7018323,15.308, 1-17,3687,55,60,4.798,0.036,0.03,0.482,0.024,0.037,6.18,0.44,5243.2,285.8,,,1,0,,0,M17,Simbad,286.4043,42.59189,286.4043,42.5918881,7018323,1130.68,228,6.298,Mc2014,12460,no data,,1.166E-5,2,Simbad,286.4043,42.59189
0.000000,291.87213,42.5586589,7033830,15.494, 1-17,3384,44,40,4.942,0.045,0.036,0.297,0.048,0.039,3.94,0.27,26096.4,1704.0,1,,0,0,,1,M17,Simbad,291.87213,42.55866,291.87213,42.5586589,7033830,1220.51,687,3.997,Mc2014,44970,no data,,7.919E-5,2,Simbad,291.87213,42.55866
0.000000,282.50272,42.61153,7093721,13.279, 0-17,3981,138,152,4.656,0.06,0.02,0.606,0.045,0.067,18.6,1.34,3004.2,92.0,,,0,0,,0,M17,Simbad,282.50272,42.61153,282.50272,42.61153,7093721,1317.6,36,18.713,Mc2014,5091,absorption,,3.46E-7,2,Simbad,282.50272,42.61153
0.000000,285.67627,42.65667,7100573,16.293, 6- 6,3284,42,36,5.038,0.044,0.04,0.207,0.041,0.027,9.3,0.75,6183.2,357.6,,,0,0,,0,M17,Simbad,285.67627,42.65667,285.67627,42.65667,7100573,89.83,23,9.45,This work,11540,no data,,3.18E-5,0,Simbad,285.67627,42.65667
0.000000,288.22931,42.6601831,7106807,13.471, 0-17,3975,123,151,4.759,0.12,0.048,0.478,0.06,0.08,50.45,3.66,2024.2,38.4,,,0,0,,0,M17,Simbad,288.22931,42.66018,288.22931,42.6601831,7106807,1317.6,54,,No period,4872,no data,,2.336E-7,0,Simbad,288.22931,42.66018
0.000000,291.64099,42.6591111,7117293,15.333, 1-17,3377,54,47,4.949,0.055,0.044,0.289,0.059,0.049,2.69,0.19,10079.2,811.9,,,0,0,,0,M17,Simbad,291.64099,42.65911,291.64099,42.6591111,7117293,1317.6,752,2.726,Mc2014,15995,no data,,5.663E-5,2,Simbad,291.64099,42.65911
0.000000,291.74539,42.6493261,7117616,17.71, 6- 9,3350,111,91,5.028,0.104,0.115,0.24,0.116,0.077,1.13,0.08,2827.1,637.5,,,0,0,,2,M17,Simbad,291.74539,42.64933,291.74539,42.6493261,7117616,343.55,50,1.15,This work,52104,no data,,1.495E-4,0,Simbad,291.74539,42.64933
0.000000,293.49188,42.6205561,7123391,, 6- 9,3326,118,59,5.122,0.092,0.138,0.165,0.105,0.035,1.14,0.08,18322.3,2190.0,,,,,,2,M17,Simbad,293.49188,42.62056,293.49188,42.6205561,7123391,343.55,101,1.16,This work,51075,no data,,2.546E-4,0,Simbad,293.49188,42.62056
0.000000,293.5199,42.6175,7123500,15.631,14-17,3749,117,143,4.674,0.067,0.022,0.582,0.037,0.061,0.63,0.05,3148.8,567.2,1,,0,0,,2,M17,Simbad,293.5199,42.6175,293.5199,42.6175,7123500,214.76,32,0.61,This work,7181,no data,,2.029E-5,0,Simbad,293.5199,42.6175
0.000000,295.63834,42.6477011,7131515,15.617, 2-17,3838,120,147,4.651,0.067,0.018,0.609,0.035,0.06,3.8,0.26,5820.8,406.9,,,0,0,,2,M17,Simbad,295.63834,42.6477,295.63834,42.6477011,7131515,1119.76,620,3.862,Mc2014,11000,no data,,9.109E-5,2,Simbad,295.63834,42.6477
0.000000,288.65503,42.7291911,7190459,14.956, 1-17,3604,87,97,4.836,0.06,0.044,0.444,0.043,0.07,6.71,0.45,2417.7,131.5,,,0,0,,0,M17,Simbad,288.65503,42.72919,288.65503,42.7291911,7190459,1161.51,254,6.808,Mc2014,4427,no data,,7.036E-6,2,Simbad,288.65503,42.72919
0.000000,288.96036,42.785,7191311,14.535, 1-17,3677,82,100,4.839,0.06,0.06,0.456,0.046,0.069,3.72,0.26,8560.7,579.7,1,,,1,,0,M17,Simbad,288.96036,42.785,288.96036,42.785,7191311,1161.51,594,3.772,Mc2014,19235,no data,,2.538E-5,2,Simbad,288.96036,42.785
0.000000,289.2789,42.7304611,7192199,15.797, 1-17,3974,70,78,4.724,0.022,0.027,0.559,0.022,0.03,10.83,0.78,5533.8,232.4,,,0,0,,0,M17,Simbad,289.2789,42.73046,289.2789,42.7304611,7192199,1161.51,93,10.873,Mc2014,10217,no data,,5.797E-6,2,Simbad,289.2789,42.73046
0.000000,296.11618,42.7420689,7215890,13.876, 1-17,3951,138,152,4.666,0.064,0.024,0.589,0.05,0.067,17.84,1.38,1968.0,63.7,,,0,0,,0,M17,Simbad,296.11618,42.74207,296.11618,42.7420689,7215890,1161.51,37,17.912,Mc2014,3392,no data,,3.769E-7,2,Simbad,296.11618,42.74207
0.000000,291.45313,42.8512269,7280953,13.072, 0-17,3732,116,142,4.733,0.105,0.035,0.522,0.052,0.097,15.75,1.26,3189.3,105.7,,,0,0,,0,M17,Simbad,291.45313,42.85123,291.45313,42.8512269,7280953,1161.51,138,16.13,This work,5900,absorption,,2.653E-6,0,Simbad,291.45313,42.85123
0.000000,292.21121,42.83952,7283365,15.456, 1-17,3698,73,80,4.81,0.055,0.04,0.464,0.042,0.055,18.34,1.38,1452.6,53.7,,,,,,0,M17,Simbad,292.21121,42.83952,292.21121,42.83952,7283365,1161.51,21,18.545,Mc2014,2891,no data,,1.49E-6,2,Simbad,292.21121,42.83952
0.000000,296.81421,42.8980481,7300322,15.601, 1-17,3418,41,41,4.954,0.04,0.04,0.299,0.044,0.036,31.27,2.65,2643.2,69.2,,,0,0,,0,M17,Simbad,296.81421,42.89805,296.81421,42.8980481,7300322,1161.51,33,29.733,Mc2014,4030,no data,,7.528E-7,2,Simbad,296.81421,42.89805
0.000000,283.76892,42.9974781,7341653,13.825, 2-17,3124,0,0,5.144,0.0,0.0,0.139,0.0,0.0,0.54,0.04,11133.5,1961.0,1,,0,0,,1,M17,Simbad,283.76892,42.99748,283.76892,42.9974781,7341653,1128.03,591,0.546,This work,17285,emission,1.962154E-4,7.397E-5,0,Simbad,283.76892,42.99748
0.000000,287.5264,42.9128989,7350067,15.737, 1-17,3236,41,25,5.097,0.055,0.05,0.169,0.038,0.025,3.45,0.24,14487.6,1026.7,1,,0,0,0,1,M17,Simbad,287.5264,42.9129,287.5264,42.9128989,7350067,1161.51,657,3.514,Mc2014,22089,no data,,5.048E-5,2,Simbad,287.5264,42.9129
0.000000,288.64383,42.9224089,7352892,15.734, 1-17,3223,35,22,5.113,0.055,0.049,0.161,0.031,0.023,79.72,7.52,4452.0,69.8,,,0,0,,2,M17,Simbad,288.64383,42.92241,288.64383,42.9224089,7352892,1164.26,24,41.269,Mc2014,589,no data,,4.498E-7,1,Simbad,288.64383,42.92241
0.000000,296.94336,42.9481089,7381727,15.474, 1-17,3958,89,99,4.693,0.032,0.02,0.564,0.029,0.032,21.81,1.78,1586.0,53.0,,,0,0,,0,M17,Simbad,296.94336,42.94811,296.94336,42.9481089,7381727,1164.27,20,21.698,Mc2014,2868,no data,,5.465E-7,2,Simbad,296.94336,42.94811
0.000000,283.57199,43.0890689,7422811,15.741, 1-17,3584,43,48,4.847,0.033,0.03,0.43,0.027,0.039,4.49,0.31,5002.5,327.4,,,0,0,,0,M17,Simbad,283.57199,43.08907,283.57199,43.0890689,7422811,1163.79,285,4.548,Mc2014,9551,no data,,1.766E-5,2,Simbad,283.57199,43.08907
0.000000,287.37372,43.0273589,7431659,16.248, 7- 7,3422,44,41,4.914,0.038,0.031,0.334,0.041,0.037,1.03,0.07,19307.6,2513.2,,,0,0,,1,M17,Simbad,287.37372,43.02736,287.37372,43.0273589,7431659,89.35,22,1.05,This work,32308,no data,,8.902E-6,0,Simbad,287.37372,43.02736
0.000000,288.35028,43.0463911,7434110,15.989, 1-17,3310,43,36,5.051,0.04,0.044,0.207,0.037,0.027,1.79,0.12,12553.7,1252.0,1,,,,,2,M17,Simbad,288.35028,43.04639,288.35028,43.0463911,7434110,1163.79,454,1.81,Mc2014,20564,no data,,2.498E-5,2,Simbad,288.35028,43.04639
0.000000,291.99512,43.0297389,7445605,15.765, 1-17,3914,98,98,4.692,0.035,0.02,0.57,0.031,0.031,1.06,0.07,8468.5,1104.4,1,,1,0,,2,M17,Simbad,291.99512,43.02974,291.99512,43.0297389,7445605,1230.75,246,1.081,Mc2014,16810,no data,,2.656E-5,2,Simbad,291.99512,43.02974
0.000000,292.76715,43.0985981,7448057,15.584, 4-17,3882,77,77,4.703,0.03,0.02,0.562,0.029,0.029,1.94,0.13,14225.2,1338.9,1,,0,0,,2,M17,Simbad,292.76715,43.0986,292.76715,43.0985981,7448057,1019.33,261,1.965,Mc2014,19715,no data,,4.866E-5,1,Simbad,292.76715,43.0986
0.000000,293.24387,43.07859,7449695,15.997, 2-17,3787,84,84,4.742,0.052,0.028,0.514,0.044,0.044,1.64,0.11,20794.4,2121.0,1,,,,,2,M17,Simbad,293.24387,43.07859,293.24387,43.07859,7449695,1197.28,368,1.667,Mc2014,32115,no data,,3.025E-5,2,Simbad,293.24387,43.07859
0.000000,283.48044,43.17749,7505644,16.136,14-17,3683,117,147,4.688,0.075,0.02,0.564,0.036,0.067,0.81,0.05,13369.6,1993.3,1,,0,0,,2,M17,Simbad,283.48044,43.17749,283.48044,43.17749,7505644,312.39,59,0.816,This work,24487,no data,,1.261E-5,0,Simbad,283.48044,43.17749
0.000000,285.15887,43.1619681,7509281,15.951, 1-17,3514,56,63,4.907,0.04,0.044,0.38,0.04,0.054,5.34,0.37,9625.5,560.1,1,,0,0,,2,M17,Simbad,285.15887,43.16197,285.15887,43.1619681,7509281,1140.45,375,5.399,Mc2014,18145,no data,,3.12E-5,2,Simbad,285.15887,43.16197
0.000000,293.76959,43.1131781,7534455,15.19, 1-17,3799,86,86,4.738,0.042,0.025,0.518,0.033,0.036,11.69,0.86,1489.2,66.5,,,0,0,,0,M17,Simbad,293.76959,43.11318,293.76959,43.1131781,7534455,1140.45,106,11.746,Mc2014,3157,no data,,2.609E-6,2,Simbad,293.76959,43.11318
0.000000,297.04153,43.17112,7547969,15.802, 1-17,3657,65,73,4.834,0.045,0.041,0.445,0.035,0.049,0.67,0.05,12721.1,2056.6,1,,0,0,,1,M17,Simbad,297.04153,43.17112,297.04153,43.17112,7547969,1063.26,278,0.68,Mc2014,28612,no data,,3.271E-5,1,Simbad,297.04153,43.17112
0.000000,285.94623,43.2891081,7592133,14.882, 1-17,3324,43,36,5.032,0.044,0.04,0.218,0.042,0.028,10.61,0.7,6773.8,275.2,,,0,0,,0,M17,Simbad,285.94623,43.28911,285.94623,43.2891081,7592133,1063.26,537,10.724,Mc2014,10676,no data,,3.099E-5,2,Simbad,285.94623,43.28911
0.000000,286.36267,43.2461889,7592990,15.788, 1-17,3878,46,54,4.744,0.017,0.03,0.55,0.019,0.028,0.45,,6687.7,679.9,1,,,,,2,M17,Simbad,286.36267,43.24619,286.36267,43.2461889,7592990,1063.26,81,0.443,Mc2014,15092,no data,,2.775E-5,1,Simbad,286.36267,43.24619
0.000000,282.34973,43.3724519,7661403,16.347,14-17,3864,133,133,4.653,0.063,0.018,0.61,0.035,0.06,29.38,2.0,2672.3,93.7,,,0,0,,0,M17,Simbad,282.34973,43.37245,282.34973,43.3724519,7661403,312.39,62,,No period,7524,no data,,2.816E-5,0,Simbad,282.34973,43.37245
0.000000,287.22531,43.3443111,7670700,15.233, 1-17,3432,44,41,4.937,0.044,0.032,0.311,0.042,0.038,21.21,1.66,2564.8,79.4,,,0,0,,0,M17,Simbad,287.22531,43.34431,287.22531,43.3443111,7670700,970.98,170,21.486,Mc2014,3645,no data,,1.011E-5,2,Simbad,287.22531,43.34431
0.000000,287.38065,43.3122789,7671030,15.673, 1-17,3397,44,37,4.925,0.046,0.028,0.316,0.044,0.04,32.6,2.61,3675.1,91.4,,,0,0,,0,M17,Simbad,287.38065,43.31228,287.38065,43.3122789,7671030,970.98,34,32.295,Mc2014,7078,no data,,9.026E-7,2,Simbad,287.38065,43.31228
0.000000,295.01245,43.3264619,7692454,12.661, 0-17,3824,120,147,4.683,0.072,0.023,0.581,0.045,0.073,16.64,1.27,5937.4,188.4,,,0,0,,0,M17,Simbad,295.01245,43.32646,295.01245,43.3264619,7692454,964.12,315,16.693,Mc2014,9897,no data,3.790887E-5,1.004E-5,2,Simbad,295.01245,43.32646
0.000000,283.4664,43.4626081,7734382,17.529, 6- 9,3233,0,0,5.093,0.0,0.0,0.172,0.0,0.0,1.61,0.12,1967.0,405.6,1,,0,0,,2,M17,Simbad,283.4664,43.46261,283.4664,43.4626081,7734382,343.55,56,1.73,This work,11235,no data,,3.434E-5,0,Simbad,283.4664,43.46261
0.000000,287.46393,43.40097,7741987,15.426, 1-17,3360,40,43,5.025,0.036,0.045,0.249,0.038,0.038,1.25,0.08,6656.9,802.5,1,,0,0,,2,M17,Simbad,287.46393,43.40097,287.46393,43.40097,7741987,964.12,608,1.265,Mc2014,14104,no data,,5.499E-5,1,Simbad,287.46393,43.40097
0.000000,287.51221,43.48732,7742097,15.867, 1-17,3940,78,86,4.708,0.033,0.027,0.564,0.037,0.041,2.11,0.14,13903.2,1265.5,1,0.021,0,0,,0,M17,Simbad,287.51221,43.48732,287.51221,43.48732,7742097,964.12,212,2.137,Mc2014,26675,no data,,1.465E-5,2,Simbad,287.51221,43.48732
0.000000,288.33374,43.44173,7743830,15.32, 1-17,3787,76,76,4.742,0.036,0.024,0.514,0.029,0.029,14.09,1.13,7182.3,255.4,,,0,0,,0,M17,Simbad,288.33374,43.44173,288.33374,43.44173,7743830,964.12,154,14.233,Mc2014,16614,no data,,1.895E-5,2,Simbad,288.33374,43.44173
0.000000,291.20776,43.4902919,7751342,15.624, 1-17,3708,81,81,4.77,0.044,0.028,0.483,0.039,0.035,12.1,0.73,2422.5,103.4,,,0,0,,0,M17,Simbad,291.20776,43.49029,291.20776,43.4902919,7751342,1135.96,123,12.303,Mc2014,4219,no data,,7.935E-6,2,Simbad,291.20776,43.49029
0.000000,281.52316,43.5369911,7800087,14.454, 1-17,3638,72,79,4.818,0.045,0.04,0.462,0.031,0.054,0.49,,20452.6,3767.7,1,,0,0,,1,M17,Simbad,281.52316,43.53699,281.52316,43.5369911,7800087,1224.67,123,0.474,Mc2014,37140,no data,,6.831E-5,1,Simbad,281.52316,43.53699
0.000000,299.05243,43.5968281,7847566,15.095, 1-17,3401,44,40,4.921,0.048,0.028,0.321,0.04,0.04,28.58,1.97,5119.8,128.9,,,0,0,,0,M17,Simbad,299.05243,43.59683,299.05243,43.5968281,7847566,1131.14,115,29.012,Mc2014,7020,no data,,3.831E-6,2,Simbad,299.05243,43.59683
0.000000,299.51129,43.5672419,7849619,15.519, 1-17,3801,68,76,4.752,0.054,0.031,0.499,0.041,0.045,12.97,1.02,3907.1,151.6,,,,,,0,M17,Simbad,299.51129,43.56724,299.51129,43.5672419,7849619,1131.14,197,13.202,Mc2014,10097,no data,,2.866E-5,2,Simbad,299.51129,43.56724
0.000000,282.8638,43.6745189,7871438,14.047, 1-17,3756,50,45,4.753,0.032,0.017,0.503,0.025,0.025,2.8,0.19,13492.2,1043.0,1,,0,0,,2,M17,Simbad,282.8638,43.67452,282.8638,43.6745189,7871438,1228.31,702,2.85,Mc2014,22285,no data,,2.906E-5,2,Simbad,282.8638,43.67452
0.000000,291.17581,43.6501619,7889173,15.583, 1-17,3971,70,70,4.716,0.024,0.024,0.556,0.022,0.027,40.42,3.02,1698.0,41.8,,,0,0,,0,M17,Simbad,291.17581,43.65016,291.17581,43.6501619,7889173,1142.47,37,39.018,Mc2014,1610,no data,,1.138E-6,2,Simbad,291.17581,43.65016
0.000000,294.44772,43.6860689,7898781,15.476, 1-17,3520,42,42,4.907,0.035,0.031,0.359,0.034,0.038,31.71,2.28,2777.3,71.0,,,0,0,,0,M17,Simbad,294.44772,43.68607,294.44772,43.6860689,7898781,1142.47,29,32.151,Mc2014,5178,no data,,8.945E-7,2,Simbad,294.44772,43.68607
0.000000,282.02814,43.7536889,7938615,14.821, 1-17,3698,52,59,4.81,0.038,0.031,0.464,0.027,0.037,15.97,1.1,1400.7,52.1,,,,,,0,M17,Simbad,282.02814,43.75369,282.02814,43.7536889,7938615,1044.84,47,16.071,Mc2014,2546,no data,,1.142E-6,2,Simbad,282.02814,43.75369
0.000000,282.56656,43.7545811,7939565,14.249, 1-17,3295,42,33,5.062,0.044,0.044,0.194,0.038,0.025,3.99,0.27,5926.7,389.9,,,0,0,,0,M17,Simbad,282.56656,43.75458,282.56656,43.7545811,7939565,1044.84,692,4.05,Mc2014,8954,no data,,3.978E-5,2,Simbad,282.56656,43.75458
0.000000,287.88934,43.7703511,7949846,13.409, 0-17,3530,42,47,4.876,0.035,0.031,0.39,0.036,0.04,26.3,2.06,2540.1,66.0,,,0,0,,0,M17,Simbad,287.88934,43.77035,287.88934,43.7703511,7949846,1044.84,139,26.905,Mc2014,3283,emission,2.234203E-5,1.973E-6,2,Simbad,287.88934,43.77035
0.000000,289.79202,43.7158089,7954195,15.69, 2-17,3397,44,40,4.925,0.046,0.028,0.316,0.044,0.04,27.04,2.02,4912.3,130.9,,,0,0,,0,M17,Simbad,289.79202,43.71581,289.79202,43.7158089,7954195,1011.37,85,27.227,Mc2014,8040,no data,,5.133E-6,2,Simbad,289.79202,43.71581
0.000000,290.56522,43.7083211,7956465,16.541,14-17,3749,117,143,4.674,0.07,0.02,0.582,0.037,0.063,1.39,0.09,7793.8,934.7,,,0,0,,2,M17,Simbad,290.56522,43.70832,290.56522,43.7083211,7956465,128.92,19,1.408,This work,13351,no data,,1.069E-5,0,Simbad,290.56522,43.70832
0.000000,296.29852,43.7573589,7973675,15.097, 1-17,3505,42,47,4.898,0.033,0.033,0.37,0.035,0.039,17.35,1.37,2242.0,77.2,,,,,,0,M17,Simbad,296.29852,43.75736,296.29852,43.7573589,7973675,1141.93,122,17.445,Mc2014,3688,no data,,1.357E-5,2,Simbad,296.29852,43.75736
0.000000,299.86658,43.7106289,7987934,15.522, 1-17,3893,122,150,4.658,0.06,0.02,0.61,0.036,0.062,18.09,1.3,1308.3,50.2,,,,,,0,M17,Simbad,299.86658,43.71063,299.86658,43.7106289,7987934,1141.93,76,17.995,Mc2014,2940,no data,,4.427E-6,2,Simbad,299.86658,43.71063
0.000000,280.6301,43.8123089,8005405,15.94, 1-17,3337,40,40,5.043,0.036,0.045,0.23,0.035,0.035,29.59,2.21,4138.2,109.0,,,0,0,,0,M17,Simbad,280.6301,43.81231,280.6301,43.8123089,8005405,1141.93,61,29.723,Mc2014,5754,no data,,2.589E-6,2,Simbad,280.6301,43.81231
0.000000,281.86255,43.8003081,8007234,15.937, 1-17,3441,44,41,4.929,0.048,0.032,0.32,0.041,0.041,16.53,1.24,7913.1,264.5,,,0,0,,0,M17,Simbad,281.86255,43.80031,281.86255,43.8003081,8007234,1141.93,143,16.65,Mc2014,14458,no data,,6.361E-6,2,Simbad,281.86255,43.80031
0.000000,284.86914,43.8629189,8012943,15.366, 1-17,3482,55,55,4.904,0.045,0.036,0.358,0.045,0.049,0.56,0.04,3152.8,596.5,1,,0,0,,2,M17,Simbad,284.86914,43.86292,284.86914,43.8629189,8012943,1231.76,222,0.572,Mc2014,6025,no data,,2.22E-5,2,Simbad,284.86914,43.86292
0.000000,290.36865,43.92934,8093473,14.768, 1-17,3360,43,40,4.961,0.044,0.044,0.274,0.052,0.034,5.93,0.41,10980.0,588.7,,,,,,0,M17,Simbad,290.36865,43.92934,290.36865,43.92934,8093473,1317.82,867,6.043,Mc2014,24879,no data,,7.605E-5,2,Simbad,290.36865,43.92934
0.000000,284.76953,44.03952,8149616,15.172, 1-17,3332,43,36,4.987,0.044,0.04,0.248,0.045,0.03,1.76,0.12,4107.8,422.7,1,,,,,0,M17,Simbad,284.76953,44.03952,284.76953,44.03952,8149616,1228.47,490,1.784,Mc2014,6723,no data,,2.092E-5,1,Simbad,284.76953,44.03952
0.000000,285.24652,44.00528,8150479,15.752, 1-17,3447,44,44,4.896,0.035,0.031,0.36,0.037,0.041,22.11,1.69,1834.8,61.6,,,,,,0,M17,Simbad,285.24652,44.00528,285.24652,44.00528,8150479,1228.47,39,22.19,Mc2014,2735,no data,,1.081E-6,2,Simbad,285.24652,44.00528
0.000000,297.42136,44.0015411,8183594,14.625, 1-17,3439,44,44,4.901,0.035,0.031,0.351,0.037,0.041,32.38,2.74,1171.1,30.9,,,,,,0,M17,Simbad,297.42136,44.00154,297.42136,44.0015411,8183594,1325.88,88,32.658,Mc2014,972,no data,,1.252E-6,2,Simbad,297.42136,44.00154
0.000000,300.70441,44.0112381,8196449,14.402, 1-17,3864,120,147,4.653,0.064,0.02,0.61,0.035,0.06,4.55,0.31,9894.0,603.0,1,,0,0,,0,M17,Simbad,300.70441,44.01124,300.70441,44.0112381,8196449,1325.88,729,4.626,Mc2014,15922,no data,,4.153E-5,2,Simbad,300.70441,44.01124
0.000000,280.73752,44.1942211,8210323,14.681, 1-17,3652,43,51,4.839,0.033,0.033,0.443,0.025,0.034,12.79,0.89,7663.5,281.5,,,0,0,,0,M17,Simbad,280.73752,44.19422,280.73752,44.1942211,8210323,1231.23,286,12.919,Mc2014,13542,no data,,1.589E-5,2,Simbad,280.73752,44.19422
0.000000,291.97125,44.1050419,8233795,15.879, 1-17,3661,73,82,4.806,0.049,0.036,0.469,0.034,0.05,26.64,2.56,293.6,19.0,,,0,0,,0,M17,Simbad,291.97125,44.10504,291.97125,44.1050419,8233795,1231.23,66,,No period,1457,no data,,2.538E-6,1,Simbad,291.97125,44.10504
0.000000,281.82108,44.27998,8278444,15.746, 1-17,3601,108,108,5.002,0.081,0.108,0.308,0.086,0.086,20.8,1.84,160.4,16.5,,,,,,0,M17,Simbad,281.82108,44.27998,281.82108,44.27998,8278444,1320.58,19,,No period,1247,no data,,2.838E-7,1,Simbad,281.82108,44.27998
0.000000,287.74866,44.2460211,8289460,16.543, 3-17,3433,40,46,4.977,0.031,0.054,0.314,0.039,0.047,22.42,1.94,2023.8,84.6,,,0,0,,2,M17,Simbad,287.74866,44.24602,287.74866,44.2460211,8289460,491.46,30,22.822,Rein2013,4337,no data,,5.592E-6,1,Simbad,287.74866,44.24602
0.000000,289.31665,44.2435,8292758,15.113, 1-17,3982,87,87,4.667,0.038,0.013,0.584,0.03,0.027,2.84,0.2,9415.7,734.6,,-0.313,0,0,,0,M17,Simbad,289.31665,44.2435,289.31665,44.2435,8292758,1320.58,590,2.885,Mc2014,18309,no data,,9.648E-5,2,Simbad,289.31665,44.2435
0.000000,292.89917,44.2028011,8302555,15.895, 1-17,3410,54,47,4.921,0.06,0.035,0.323,0.05,0.05,10.98,0.74,4674.8,243.7,,,,,,0,M17,Simbad,292.89917,44.2028,292.89917,44.2028011,8302555,626.26,107,11.056,Rein2013,7589,no data,,1.255E-5,1,Simbad,292.89917,44.2028
0.000000,281.14133,44.39304,8343785,15.801, 1-17,3843,69,61,4.72,0.035,0.017,0.531,0.027,0.025,7.05,0.48,7841.1,399.2,,,0,0,,0,M17,Simbad,281.14133,44.39304,281.14133,44.39304,8343785,1140.45,156,7.095,Mc2014,14426,no data,,1.107E-5,2,Simbad,281.14133,44.39304
0.000000,294.74518,44.3155289,8373723,15.451, 1-17,3374,54,54,4.984,0.055,0.055,0.258,0.056,0.041,19.93,1.55,4145.9,128.6,,,0,0,,0,M17,Simbad,294.74518,44.31553,294.74518,44.3155289,8373723,1168.14,115,20.207,Mc2014,8219,no data,,3.46E-6,2,Simbad,294.74518,44.31553
0.000000,284.17709,44.4268419,8414250,16.31, 7- 7,3212,32,19,5.289,0.009,0.18,0.106,0.057,0.003,0.73,0.05,7925.0,1282.0,,,0,0,,2,M17,Simbad,284.17709,44.42684,284.17709,44.4268419,8414250,89.35,16,0.745,This work,14497,no data,,1.541E-5,0,Simbad,284.17709,44.42684
