angDist,_RAJ2000,_DEJ2000,KIC,Kpmag,Q,Teff,E_Teff,e_Teff,logg,E_logg,e_logg,Mass,E_Mass,e_Mass,Prot,E_Prot,Sph,E_Sph,Fl1,DMK,Fl2,Fl3,Fl4,Fl5,M17,Simbad,_RA,_DE,_RAJ2000,_DEJ2000,OT,Name,RAJ2000,DEJ2000,CaH2,CaH3,TiO5,SNR,SpT,Gmag,Ksmag,W2mag,E(B-V),Dist,RVel,[M/H],Cl,MCat,Gaia,WISEA,2M
0.000036,296.51712,46.5671811,9782740,14.928," 1-17",4209,126,126,4.648,0.053,0.025,0.591,0.065,0.053,15.0,1.3,1896.5,75.4,,,0,0,,0,M17,Simbad,296.51712,46.56718,296.51712,46.56718111,D,J194604.10+463401.8,296.51712,46.567181,0.884,0.934,0.916,123.2,dKs7.0,14.825,12.182,12.154,0.03,296,14,,m,0,Gaia,WISEA,2M
0.048068,292.15439,38.7762111,3648376,13.908," 1-17",3407,60,60,4.923,0.066,0.038,0.32,0.057,0.057,40.14,3.18,1455.7,32.1,,,,,,0,M17,Simbad,292.15439,38.77621,292.15438,38.77622194,D,J192837.05+384634.3,292.15438,38.776222,0.636,0.843,0.641,117.7,dMr1.0,,,,,,-7,,u,0,Gaia,WISEA,2M
0.000144,298.12146,46.5516469,9788210,14.501," 6- 9",3699,111,122,4.891,0.114,0.076,0.377,0.071,0.107,34.94,4.44,1661.1,60.5,,,0,0,,0,M17,Simbad,298.12146,46.55165,298.12146,46.55164694,D,J195229.15+463305.9,298.12146,46.551647,0.735,0.875,0.744,187.1,dMs0.5,14.061,11.03,10.896,0.01,140,-54,,m,0,Gaia,WISEA,2M
0.000036,298.79861,46.5567211,9790574,13.23," 0-17",3910,78,86,4.712,0.05,0.036,0.575,0.042,0.063,20.21,2.19,1516.8,52.5,,,0,0,,0,M17,Simbad,298.79861,46.55672,298.79861,46.55672111,D,J195511.66+463324.1,298.79861,46.556721,0.827,0.909,0.846,243.2,dKp7.0,13.211,10.388,10.387,0.01,134,,,m,0,Gaia,WISEA,2M
0.000144,286.13431,38.8734819,3730841,15.632," 4-17",3935,59,53,4.696,0.028,0.014,0.558,0.026,0.021,11.29,0.87,3042.8,130.7,,,,,,0,M17,Simbad,286.13431,38.87348,286.13431,38.87348194,D,J190432.23+385224.5,286.13431,38.873482,0.803,0.89,0.825,112.7,dKr7.5,,,,,,-13,,u,0,Gaia,WISEA,2M
0.000036,287.38351,46.6370511,9821996,16.301,14-17,3716,118,148,4.681,0.076,0.022,0.573,0.036,0.068,14.49,0.95,3396.8,136.6,,,0,0,,0,M17,Simbad,287.38351,46.63705,287.38351,46.63705111,D,J190932.04+463813.3,287.38351,46.637051,0.531,0.747,0.548,31.9,dMs2.5,16.205,12.68,12.391,0.01,199,-3,,m,0,Gaia,WISEA,2M
0.000036,286.67447,38.8132289,3732192,14.975," 2-15",3471,62,55,4.937,0.055,0.04,0.316,0.05,0.05,25.94,2.96,1148.1,45.1,,,,,,0,M17,Simbad,286.67447,38.81323,286.67447,38.81322889,D,J190641.87+384847.6,286.67447,38.813229,0.622,0.819,0.662,127.3,dMr1.0,15.453,11.674,11.475,0.03,214,-40,,m,0,Gaia,WISEA,2M
0.000000,289.35999,46.68475,9825492,14.848," 1-17",3803,85,95,4.756,0.06,0.035,0.502,0.041,0.051,18.85,1.74,511.7,21.9,,,,,,0,M17,Simbad,289.35999,46.68475,289.35999,46.68475,D,J191726.39+464105.1,289.35999,46.68475,0.776,0.889,0.822,77.7,dKp7.5,15.038,11.871,11.718,0.03,265,-6,,m,0,Gaia,WISEA,2M
0.026995,290.13376,46.6221081,9827048,14.499," 1-17",3958,53,59,4.698,0.024,0.018,0.567,0.023,0.023,26.48,1.82,4031.9,104.9,,,0,0,,0,M17,Simbad,290.13376,46.62211,290.13375,46.62211111,D,J192032.10+463719.5,290.13375,46.622111,0.762,0.875,0.84,31.7,dKp7.5,14.414,11.591,11.557,0.02,226,-5,,m,0,Gaia,WISEA,2M
0.000036,293.40149,46.6277689,9834661,13.712," 1-17",3981,138,152,4.657,0.06,0.024,0.6,0.05,0.067,27.61,1.95,974.4,26.7,,,0,0,,0,M17,Simbad,293.40149,46.62777,293.40149,46.62776889,D,J193336.35+463739.9,293.40149,46.627769,0.721,0.859,0.769,188.0,dMp0.0,13.636,10.571,10.433,0.02,140,5,,m,0,Gaia,WISEA,2M
0.003024,291.94992,38.8649711,3748918,14.219," 1-17",3746,81,89,4.775,0.06,0.04,0.48,0.043,0.052,26.67,2.12,2156.9,57.4,,,0,0,,0,M17,Simbad,291.94992,38.86497,291.94992,38.86497194,D,J192747.98+385153.8,291.94992,38.864972,0.759,0.881,0.799,115.4,dKs7.5,14.193,11.196,11.114,0.03,161,-10,,m,1,Gaia,WISEA,2M
0.000144,285.98541,38.9598081,3834169,15.199," 1-17",4363,119,132,4.627,0.033,0.027,0.696,0.043,0.059,19.52,1.37,2229.1,72.9,,,0,0,,0,M17,Simbad,285.98541,38.95981,285.98541,38.95980806,D,J190356.49+385735.3,285.98541,38.959808,0.875,0.918,0.883,148.5,dKr7.0,15.091,12.519,12.502,0.05,407,-32,,m,0,Gaia,WISEA,2M
0.000036,295.34494,46.6753011,9839824,14.963," 1-17",4252,115,141,4.613,0.052,0.017,0.652,0.05,0.056,12.44,0.85,3037.9,119.2,,,0,0,,0,M17,Simbad,295.34494,46.6753,295.34494,46.67530111,D,J194122.78+464031.0,295.34494,46.675301,0.847,0.916,0.878,118.7,dKs7.0,14.858,12.102,12.036,0.03,284,-22,,m,0,Gaia,WISEA,2M
0.000000,286.87985,38.97094,3836257,15.974," 1-17",3848,104,104,4.723,0.042,0.025,0.534,0.033,0.037,38.77,2.69,3974.5,92.1,,,0,0,,0,M17,Simbad,286.87985,38.97094,286.87985,38.97094,D,J190731.16+385815.3,286.87985,38.97094,0.734,0.866,0.759,115.0,dMs0.0,15.84,12.969,12.964,0.06,453,-12,,m,0,Gaia,WISEA,2M
0.000036,287.36734,38.9849589,3837507,14.812," 1-17",3681,87,95,4.789,0.066,0.038,0.474,0.045,0.062,28.98,2.1,1309.6,36.5,,,0,0,,0,M17,Simbad,287.36734,38.98496,287.36734,38.98495889,D,J190928.16+385905.8,287.36734,38.984959,0.654,0.846,0.704,56.7,dMs0.5,14.686,11.606,11.45,0.04,172,-11,,m,0,Gaia,WISEA,2M
0.077180,287.73553,46.76495,9882303,13.179," 0-17",4065,127,159,4.659,0.063,0.023,0.586,0.059,0.066,29.38,2.15,2662.8,65.1,,,,,,0,M17,Simbad,287.73553,46.76495,287.7355,46.76494389,D,J191056.52+464553.7,287.7355,46.764944,0.791,0.891,0.821,208.5,dKs7.5,13.418,10.24,10.153,0.01,301,-6,,m,0,Gaia,WISEA,2M
0.000000,288.31741,46.79018,9883323,15.487," 1-17",4258,149,149,4.635,0.053,0.025,0.61,0.068,0.056,25.05,1.98,3068.6,99.4,,,1,0,,0,M17,Simbad,288.31741,46.79018,288.31741,46.79018,D,J191316.17+464724.6,288.31741,46.79018,0.877,0.933,0.888,59.8,dKr7.0,15.405,12.717,12.727,0.02,576,-5,,m,0,Gaia,WISEA,2M
0.000144,284.50009,39.0826419,3934090,15.036," 1-17",3823,84,92,4.73,0.048,0.028,0.526,0.04,0.044,5.72,0.41,2931.5,170.7,,,0,0,,0,M17,Simbad,284.50009,39.08264,284.50009,39.08264194,D,J185800.02+390457.5,284.50009,39.082642,0.775,0.864,0.801,107.8,dKp7.5,14.804,11.892,11.796,0.04,237,-12,,m,0,Gaia,WISEA,2M
0.000036,286.72235,39.0043111,3939546,16.654," 6- 6",3417,54,54,5.009,0.045,0.06,0.271,0.048,0.048,21.51,1.72,1013.1,100.5,,,0,0,,2,M17,Simbad,286.72235,39.00431,286.72235,39.00431111,D,J190653.36+390015.5,286.72235,39.004311,0.576,0.803,0.595,49.7,dMs2.0,16.467,13.149,12.957,0.07,320,-11,,m,0,Gaia,WISEA,2M
0.031722,289.34082,39.0338289,3946894,14.382," 1-17",3659,43,49,4.798,0.039,0.025,0.465,0.028,0.031,39.04,1.28,1873.1,59.3,,,0,0,,0,M17,Simbad,289.34082,39.03383,289.34083,39.03383306,D,J191721.79+390201.7,289.34083,39.033833,0.654,0.823,0.688,190.7,dMp1.0,14.329,11.172,10.983,0.01,183,-18,,m,1,Gaia,WISEA,2M
0.004176,290.64154,39.0698319,3951371,13.99," 1-17",4155,112,137,4.674,0.065,0.025,0.556,0.062,0.056,27.04,2.8,2714.2,81.2,,,0,0,,0,M17,Simbad,290.64154,39.06983,290.64154,39.06983306,D,J192233.97+390411.3,290.64154,39.069833,0.895,0.952,0.912,98.5,dKr7.0,13.967,11.312,11.323,0.03,218,-37,,m,0,Gaia,WISEA,2M
0.000144,296.32315,46.7474781,9902581,15.858," 2-14",4395,154,169,4.668,0.02,0.056,0.705,0.043,0.067,25.4,2.97,2028.7,91.7,,,1,0,,0,M17,Simbad,296.32315,46.74748,296.32315,46.74747806,D,J194517.55+464450.9,296.32315,46.747478,0.9,0.944,0.902,58.0,dKr7.0,15.738,13.193,13.062,0.05,723,23,,m,0,Gaia,WISEA,2M
0.000036,296.67258,46.7003211,9903613,14.836," 1-17",3748,67,75,4.796,0.048,0.032,0.461,0.033,0.039,13.8,1.12,4244.9,160.3,,,0,0,,0,M17,Simbad,296.67258,46.70032,296.67258,46.70032111,D,J194641.41+464201.1,296.67258,46.700321,0.735,0.861,0.777,133.5,dMs0.0,14.781,11.766,11.716,0.02,217,-13,,m,0,Gaia,WISEA,2M
0.083884,292.29855,39.0407219,3957292,13.545," 0-17",3778,101,123,4.803,0.078,0.054,0.452,0.055,0.061,33.06,2.58,3372.5,77.5,,,0,0,,0,M17,Simbad,292.29855,39.04072,292.29858,39.04072194,D,J192911.65+390226.5,292.29858,39.040722,0.755,0.877,0.8,59.6,dMs0.0,13.512,10.557,10.533,0.01,139,-14,,m,1,Gaia,WISEA,2M
0.000000,286.58539,46.87093,9941066,15.961," 1-17",4166,83,83,4.66,0.024,0.022,0.624,0.029,0.033,31.49,2.28,2329.0,64.6,,,0,0,0,0,M17,Simbad,286.58539,46.87093,286.58539,46.87093,D,J190620.49+465215.3,286.58539,46.87093,0.872,0.924,0.905,66.7,dKr7.0,15.828,13.175,13.231,0.04,484,-14,,m,0,Gaia,WISEA,2M
0.000036,287.32437,46.8259389,9942242,15.799," 1-17",3348,50,40,4.972,0.045,0.05,0.263,0.056,0.034,49.76,3.92,3567.8,72.8,,,0,0,,0,M17,Simbad,287.32437,46.82594,287.32437,46.82593889,D,J190917.84+464933.3,287.32437,46.825939,0.565,0.793,0.574,37.6,dMr2.0,15.768,12.294,12.078,0.01,198,8,,m,0,Gaia,WISEA,2M
0.000036,287.5918,46.8843989,9942695,15.486," 1-17",3574,42,48,4.921,0.031,0.038,0.371,0.033,0.043,17.84,1.36,1455.4,54.8,,,0,0,,0,M17,Simbad,287.5918,46.8844,287.5918,46.88439889,D,J191022.03+465303.8,287.5918,46.884399,0.676,0.85,0.732,88.5,dMs0.5,15.425,12.306,12.117,0.01,218,,,m,0,Gaia,WISEA,2M
0.000000,287.83688,46.8923,9943104,16.13," 8- 8",3455,44,41,4.919,0.042,0.032,0.334,0.037,0.041,44.85,5.27,4226.4,290.6,,,0,0,,0,M17,Simbad,287.83688,46.8923,287.83688,46.8923,D,J191120.85+465332.2,287.83688,46.8923,0.572,0.787,0.629,45.1,dMs1.5,16.085,12.783,12.534,0.01,203,-47,,m,0,Gaia,WISEA,2M
0.000144,288.98447,46.8649481,9945070,14.315," 1-17",4208,113,138,4.662,0.045,0.018,0.57,0.038,0.034,28.78,2.29,1136.2,31.1,,,1,0,,0,M17,Simbad,288.98447,46.86495,288.98447,46.86494806,D,J191556.27+465153.8,288.98447,46.864948,0.887,0.943,0.929,95.3,dKr7.0,14.215,11.561,11.523,0.03,296,-36,,m,0,Gaia,WISEA,2M
0.030488,291.32703,46.8221889,9950160,15.719," 2-15",3939,106,117,4.736,0.055,0.045,0.55,0.052,0.063,26.85,2.01,3336.6,109.2,,,0,0,,0,M17,Simbad,291.32703,46.82219,291.32704,46.82219389,D,J192518.49+464919.8,291.32704,46.822194,0.871,0.936,0.813,11.4,dKr7.5,15.575,12.812,12.723,0.03,390,15,,m,0,Gaia,WISEA,2M
0.000036,292.65363,46.8135111,9953265,14.135," 1-17",3900,156,173,4.727,0.091,0.049,0.555,0.061,0.091,24.88,2.32,1178.2,39.9,,,0,0,,0,M17,Simbad,292.65363,46.81351,292.65363,46.81351111,D,J193036.87+464848.6,292.65363,46.813511,0.762,0.88,0.807,173.0,dKp7.5,14.044,11.136,11.129,0.02,184,-1,,m,0,Gaia,WISEA,2M
0.040386,293.56451,46.82338,9955316,15.391," 1-17",3681,58,66,4.846,0.044,0.04,0.435,0.031,0.045,34.94,2.76,1655.8,43.0,,,,,,0,M17,Simbad,293.56451,46.82338,293.5645,46.82338889,D,J193415.48+464924.2,293.5645,46.823389,0.657,0.851,0.709,10.1,dMs0.5,15.226,12.216,12.136,0.06,439,-18,,m,0,Gaia,WISEA,2M
0.010944,292.53342,39.1342811,4060965,14.955," 1-17",3439,61,61,4.901,0.054,0.041,0.351,0.052,0.052,41.55,3.6,1469.8,34.1,,,0,0,,0,M17,Simbad,292.53342,39.13428,292.53342,39.13427806,D,J193008.02+390803.4,292.53342,39.134278,0.588,0.789,0.587,73.1,dMs1.5,15.012,11.582,11.334,0.01,120,-27,,m,0,Gaia,WISEA,2M
0.000144,294.16351,46.8921319,9956856,14.858," 1-17",4264,128,128,4.615,0.049,0.018,0.65,0.056,0.056,46.11,4.4,874.8,20.9,,,0,0,,0,M17,Simbad,294.16351,46.89213,294.16351,46.89213194,D,J193639.24+465331.6,294.16351,46.892132,0.863,0.949,0.845,56.3,dKr7.0,14.775,12.016,11.977,0.03,282,-98,,m,0,Gaia,WISEA,2M
0.018036,296.48425,39.1910511,4078175,12.478," 0-17",4073,127,155,4.645,0.06,0.02,0.607,0.051,0.063,21.81,1.94,1065.1,35.4,,,0,0,,0,M17,Simbad,296.48425,39.19105,296.48425,39.19105611,D,J194556.22+391127.8,296.48425,39.191056,0.753,0.875,0.794,120.9,dKp7.5,12.417,9.455,9.395,0.01,103,-16,,m,1,Gaia,WISEA,2M
0.201059,283.72632,46.9999731,9995651,14.384," 6- 9",4018,125,152,4.732,0.098,0.042,0.502,0.057,0.07,25.4,1.8,2613.2,72.2,,,0,0,,0,M17,Simbad,283.72632,46.99997,283.72638,47.00001111,D,J185454.33+470000.0,283.72638,47.000011,0.793,0.914,0.877,21.6,dKp7.5,13.794,10.818,10.671,0.01,121,-46,,m,0,Gaia,WISEA,2M
0.000036,287.74799,39.2125211,4143981,15.855," 1-17",4255,115,128,4.635,0.049,0.021,0.618,0.062,0.056,33.75,2.65,2372.7,62.5,,,0,0,,0,M17,Simbad,287.74799,39.21252,287.74799,39.21252111,D,J191059.51+391245.0,287.74799,39.212521,0.856,0.952,0.881,23.9,dKr7.0,15.623,13.029,12.902,0.09,519,-53,,m,0,Gaia,WISEA,2M
0.034927,291.82349,39.2173389,4158372,13.74," 1-17",4267,129,129,4.608,0.049,0.018,0.662,0.052,0.052,7.87,0.54,7295.2,338.0,,,0,0,,0,M17,Simbad,291.82349,39.21734,291.8235,39.21733306,D,J192717.64+391302.3,291.8235,39.217333,0.87,0.939,0.894,27.5,dKs7.0,13.688,10.935,10.89,0.02,191,-30,,m,0,Gaia,WISEA,2M
0.000036,293.78098,46.9609911,10016262,15.961," 1-17",3958,55,63,4.698,0.032,0.022,0.567,0.035,0.035,21.66,1.69,2263.4,76.1,,,0,0,,0,M17,Simbad,293.78098,46.96099,293.78098,46.96099111,D,J193507.43+465739.5,293.78098,46.960991,0.827,0.919,0.857,41.9,dKr7.5,15.826,13.01,13.026,0.04,445,-38,,m,0,Gaia,WISEA,2M
0.000000,295.069,46.98819,10019818,14.786," 1-17",4204,126,126,4.647,0.052,0.024,0.593,0.066,0.054,24.37,1.82,1655.2,48.7,,,0,0,,0,M17,Simbad,295.069,46.98819,295.069,46.98819,D,J194016.56+465917.4,295.069,46.98819,0.88,0.944,0.931,158.9,dKs7.0,14.711,11.935,11.878,0.02,230,-23,,m,0,Gaia,WISEA,2M
0.000036,296.42667,46.9002611,10023645,14.013," 1-17",4255,127,127,4.648,0.053,0.025,0.592,0.066,0.054,15.0,1.24,2514.1,93.6,,,0,0,,0,M17,Simbad,296.42667,46.90026,296.42667,46.90026111,D,J194542.40+465400.9,296.42667,46.900261,0.898,0.935,0.91,212.2,dKr7.0,13.914,11.298,11.289,0.03,205,-24,,m,0,Gaia,WISEA,2M
0.000144,285.18643,39.3572881,4242806,14.26," 1-17",4256,128,128,4.635,0.049,0.021,0.614,0.062,0.05,20.63,1.89,1379.3,43.5,,,0,0,,0,M17,Simbad,285.18643,39.35729,285.18643,39.35728806,D,J190044.74+392126.2,285.18643,39.357288,0.866,0.922,0.885,310.7,dKs7.0,14.169,11.535,11.526,0.03,231,-30,,m,0,Gaia,WISEA,2M
0.000144,284.34729,47.0545619,10059199,15.818," 1-17",4236,129,142,4.612,0.052,0.016,0.657,0.052,0.057,25.58,1.96,2040.5,63.0,,,,,,0,M17,Simbad,284.34729,47.05456,284.34729,47.05456194,D,J185723.34+470316.4,284.34729,47.054562,0.813,0.906,0.85,72.8,dKr7.5,,,,,,14,,u,0,Gaia,WISEA,2M
0.000144,286.74203,47.0270119,10063898,14.153," 1-17",4254,115,127,4.658,0.054,0.027,0.583,0.062,0.051,34.24,4.34,614.3,16.8,,,0,0,,0,M17,Simbad,286.74203,47.02701,286.74203,47.02701194,D,J190658.08+470137.2,286.74203,47.027012,0.901,0.948,0.917,193.7,dKr7.0,14.071,11.489,11.465,0.01,239,-66,,m,0,Gaia,WISEA,2M
0.000036,287.36963,47.0683211,10065092,15.935," 1-17",3900,52,58,4.727,0.02,0.022,0.555,0.02,0.025,23.21,1.72,1616.6,56.1,,,0,0,,0,M17,Simbad,287.36963,47.06832,287.36963,47.06832111,D,J190928.71+470405.9,287.36963,47.068321,0.81,0.913,0.86,43.2,dKs7.5,15.816,12.947,12.874,0.03,361,16,,m,0,Gaia,WISEA,2M
0.000036,287.53506,39.3153111,4248763,13.036," 0-17",4353,155,172,4.575,0.06,0.016,0.716,0.042,0.052,1.77,0.13,9073.2,877.6,,,,,,0,M17,Simbad,287.53506,39.31531,287.53506,39.31531111,D,J191008.41+391855.1,287.53506,39.315311,0.837,0.901,0.82,152.1,dKr7.5,12.806,10.139,9.981,0.05,229,-1,,m,0,Gaia,WISEA,2M
0.000000,287.70221,47.07848,10065745,15.834," 1-17",3411,40,45,4.995,0.031,0.054,0.294,0.039,0.047,2.05,0.14,7363.8,699.7,1,,0,0,,2,M17,Simbad,287.70221,47.07848,287.70221,47.07848,D,J191048.53+470442.5,287.70221,47.07848,0.562,0.759,0.615,40.1,dMs2.0,15.776,12.372,12.158,0.01,198,94,,m,0,Gaia,WISEA,2M
0.000036,287.80414,39.3725089,4249500,14.769," 1-17",3352,50,45,4.969,0.05,0.05,0.267,0.055,0.041,119.9,,2841.8,39.7,,,0,0,,0,M17,Simbad,287.80414,39.37251,287.80414,39.37250889,D,J191112.99+392221.0,287.80414,39.372509,0.551,0.775,0.569,199.1,dMs2.5,14.745,11.189,10.939,0.01,86,-32,,m,0,Gaia,WISEA,2M
0.000000,288.13879,47.01461,10066588,16.113," 8- 8",3533,47,57,4.99,0.036,0.059,0.311,0.041,0.05,19.39,1.91,849.1,86.0,,,0,0,,0,M17,Simbad,288.13879,47.01461,288.13879,47.01461,D,J191233.30+470052.5,288.13879,47.01461,0.654,0.831,0.703,75.4,dMs1.0,16.032,12.83,12.626,0.02,320,3,,m,0,Gaia,WISEA,2M
0.000036,288.51871,47.0183789,10067340,14.52," 1-17",3407,44,40,4.923,0.046,0.032,0.32,0.04,0.04,5.57,0.19,6224.6,492.1,,,,,,2,M17,Simbad,288.51871,47.01838,288.51871,47.01837889,D,J191404.49+470106.1,288.51871,47.018379,0.546,0.757,0.59,152.9,dMs2.0,,,,,,6,,u,0,Gaia,WISEA,2M
0.031169,289.33578,39.33181,4254223,14.739," 1-17",3924,117,129,4.74,0.066,0.054,0.546,0.057,0.076,30.84,2.34,3637.9,88.7,,,0,0,,0,M17,Simbad,289.33578,39.33181,289.33579,39.33180611,D,J191720.59+391954.5,289.33579,39.331806,0.808,0.909,0.837,131.4,dKs7.5,14.648,11.855,11.756,0.02,249,-41,,m,1,Gaia,WISEA,2M
0.032198,296.27014,47.0251881,10087130,13.467," 0-17",4033,126,158,4.649,0.06,0.02,0.607,0.05,0.062,12.18,0.95,6117.2,247.5,,,,,,0,M17,Simbad,296.27014,47.02519,296.27013,47.02519389,D,J194504.83+470130.6,296.27013,47.025194,0.716,0.845,0.778,62.5,dMp0.0,13.419,10.481,10.263,0.01,109,-1,,m,1,Gaia,WISEA,2M
0.000000,298.82278,47.05183,10095901,15.261," 1-17",3801,85,95,4.752,0.048,0.028,0.499,0.032,0.036,33.07,3.68,628.8,26.2,,,0,0,,0,M17,Simbad,298.82278,47.05183,298.82278,47.05183,D,J195517.46+470306.5,298.82278,47.05183,0.777,0.886,0.797,102.3,dKs7.5,15.043,12.193,12.124,0.07,275,-15,,m,0,Gaia,WISEA,2M
0.000000,299.9462,47.05724,10099790,15.151," 1-17",3628,43,49,4.842,0.038,0.028,0.427,0.028,0.034,17.84,1.39,735.7,32.3,,,0,0,,0,M17,Simbad,299.9462,47.05724,299.9462,47.05724,D,J195947.08+470326.0,299.9462,47.05724,0.693,0.849,0.728,107.6,dMs0.5,15.055,11.929,11.754,0.03,193,-1,,m,0,Gaia,WISEA,2M
0.000000,286.4761,47.15403,10128760,15.831," 1-17",3439,51,46,4.901,0.042,0.035,0.351,0.04,0.045,16.76,1.52,6072.9,204.0,,,0,0,,0,M17,Simbad,286.4761,47.15403,286.4761,47.15403,D,J190554.26+470914.5,286.4761,47.15403,0.591,0.804,0.613,83.1,dMs1.5,15.785,12.31,11.913,0.02,296,-50,,m,0,Gaia,WISEA,2M
0.060747,286.8154,47.18824,10129425,12.457," 0-17",3899,78,85,4.763,0.04,0.04,0.516,0.033,0.041,22.56,0.99,1080.5,43.7,,,0,0,,0,M17,Simbad,286.8154,47.18824,286.81538,47.18825,D,J190715.69+471117.7,286.81538,47.18825,0.821,0.911,0.867,331.0,dKp7.0,12.432,9.593,9.538,0.0,86,-36,,m,0,Gaia,WISEA,2M
0.000144,287.85736,47.1915281,10131494,16.563," 8- 8",3974,71,71,4.724,0.03,0.033,0.559,0.035,0.042,16.52,0.62,1921.5,167.0,,,0,0,,0,M17,Simbad,287.85736,47.19153,287.85736,47.19152806,D,J191125.76+471129.5,287.85736,47.191528,0.845,0.914,0.878,38.0,dKp7.0,16.474,13.679,13.667,0.03,590,27,,m,0,Gaia,WISEA,2M
0.000144,289.5585,47.1296081,10135207,14.949," 1-17",4250,115,128,4.634,0.049,0.021,0.625,0.062,0.056,22.58,1.76,3117.1,90.5,,,0,0,,0,M17,Simbad,289.5585,47.12961,289.5585,47.12960806,D,J191814.04+470746.5,289.5585,47.129608,0.841,0.911,0.871,109.2,dKs7.0,14.871,12.138,12.162,0.02,321,-4,,m,0,Gaia,WISEA,2M
0.055752,292.19235,39.43539,4367215,15.306," 1-17",3936,86,94,4.717,0.033,0.03,0.565,0.037,0.045,25.58,1.73,1650.4,49.6,,,0,0,,0,M17,Simbad,292.19235,39.43539,292.19233,39.43538889,D,J192846.15+392607.4,292.19233,39.435389,0.826,0.914,0.898,88.7,sdKr7.0,15.157,12.379,12.236,0.05,242,10,,m,1,Gaia,WISEA,2M
0.000144,293.69012,47.1353419,10145950,15.701," 1-17",3611,82,91,4.901,0.06,0.06,0.396,0.05,0.075,37.45,2.66,2669.1,64.4,,,0,0,,0,M17,Simbad,293.69012,47.13534,293.69012,47.13534194,D,J193445.62+470807.2,293.69012,47.135342,0.676,0.85,0.717,50.5,dMs0.5,15.579,12.489,12.412,0.04,296,-13,,m,0,Gaia,WISEA,2M
0.000036,293.99994,47.1849211,10146769,15.992," 1-17",4387,132,132,4.594,0.049,0.018,0.697,0.048,0.054,20.92,1.87,963.7,41.5,,,,,,0,M17,Simbad,293.99994,47.18492,293.99994,47.18492111,D,J193559.98+471105.7,293.99994,47.184921,0.891,0.94,0.897,48.1,dKr7.0,15.848,13.303,13.245,0.06,313,-19,,m,0,Gaia,WISEA,2M
0.704775,294.79251,47.1779589,10149096,14.152," 1-17",4178,124,137,4.641,0.056,0.02,0.606,0.059,0.059,16.88,1.37,2140.7,71.5,,,0,0,,0,M17,Simbad,294.79251,47.17796,294.79276,47.17805611,D,J193910.26+471041.0,294.79276,47.178056,0.832,0.911,0.873,129.2,dKp7.0,14.108,11.311,11.296,0.01,202,-20,,m,0,Gaia,WISEA,2M
0.000144,295.6254,39.4501419,4381741,13.818," 1-17",4046,127,159,4.653,0.06,0.024,0.599,0.054,0.066,35.43,4.1,1024.7,29.5,,,,,,0,M17,Simbad,295.6254,39.45014,295.6254,39.45014194,D,J194230.09+392700.5,295.6254,39.450142,0.748,0.89,0.795,130.6,dMr0.0,13.414,10.638,10.477,0.15,3870,-10,,m,0,Gaia,WISEA,2M
0.000036,297.5509,47.1824189,10158021,15.912," 1-17",3900,46,50,4.727,0.017,0.022,0.555,0.02,0.025,16.76,1.42,1341.5,61.2,,,0,0,,0,M17,Simbad,297.5509,47.18242,297.5509,47.18241889,D,J195012.21+471056.7,297.5509,47.182419,0.771,0.872,0.808,50.3,dKs7.5,15.81,12.949,12.938,0.04,385,,,m,0,Gaia,WISEA,2M
0.000144,298.66183,47.1097181,10162201,15.838," 1-17",3692,55,61,4.803,0.042,0.025,0.457,0.029,0.031,19.12,1.68,1262.8,51.9,,,0,0,,0,M17,Simbad,298.66183,47.10972,298.66183,47.10971806,D,J195438.83+470634.9,298.66183,47.109718,0.708,0.85,0.716,69.7,dMs0.5,15.732,12.668,12.492,0.04,348,-12,,m,0,Gaia,WISEA,2M
0.000000,299.5257,47.16938,10165244,14.803," 1-17",4090,146,162,4.606,0.063,0.014,0.669,0.038,0.057,1.74,0.12,15466.3,1567.0,,,,,,2,M17,Simbad,299.5257,47.16938,299.5257,47.16938,D,J195806.16+471009.7,299.5257,47.16938,0.801,0.888,0.784,191.3,dKr7.5,14.834,11.704,11.57,0.03,209,21,,m,0,Gaia,WISEA,2M
0.000036,299.84494,47.1421511,10166321,14.67," 1-17",3905,58,64,4.736,0.022,0.025,0.538,0.022,0.028,25.94,1.88,3014.2,90.1,,,0,0,,0,M17,Simbad,299.84494,47.14215,299.84494,47.14215111,D,J195922.78+470831.7,299.84494,47.142151,0.813,0.902,0.828,159.2,dKr7.5,14.629,11.741,11.689,0.03,230,-9,,m,0,Gaia,WISEA,2M
0.096202,282.36819,47.2023319,10188460,13.369," 0-17",3787,57,62,4.742,0.032,0.02,0.514,0.026,0.026,13.61,0.99,3328.6,119.0,,,,,,0,M17,Simbad,282.36819,47.20233,282.36821,47.20230889,D,J184928.37+471208.3,282.36821,47.202309,0.737,0.859,0.781,172.8,dMs0.0,13.392,10.312,10.184,0.01,109,-14,,m,0,Gaia,WISEA,2M
0.000036,286.85284,47.2503589,10196885,14.667," 1-17",3430,41,41,4.94,0.044,0.032,0.31,0.042,0.038,29.38,2.49,2085.7,54.1,,,,,,0,M17,Simbad,286.85284,47.25036,286.85284,47.25035889,D,J190724.68+471501.2,286.85284,47.250359,0.591,0.803,0.629,146.3,dMs1.5,14.865,11.322,11.102,0.01,141,-20,,m,0,Gaia,WISEA,2M
